"","","date","region","HFR"
"608",608,"2021-11-13","england",0.147113594040968
"609",609,"2021-11-14","england",0.146666666666667
"610",610,"2021-11-15","england",0.12248322147651
"611",611,"2021-11-16","england",0.114104595879556
"612",612,"2021-11-17","england",0.116666666666667
"613",613,"2021-11-18","england",0.13355592654424
"614",614,"2021-11-19","england",0.119791666666667
"615",615,"2021-11-20","england",0.129533678756477
"616",616,"2021-11-21","england",0.153688524590164
"617",617,"2021-11-22","england",0.118461538461538
"618",618,"2021-11-23","england",0.128865979381443
"619",619,"2021-11-24","england",0.119617224880383
"620",620,"2021-11-25","england",0.114566284779051
"621",621,"2021-11-26","england",0.127694859038143
"622",622,"2021-11-27","england",0.0984555984555985
"623",623,"2021-11-28","england",0.146090534979424
"624",624,"2021-11-29","england",0.132352941176471
"625",625,"2021-11-30","england",0.126878130217028
"626",626,"2021-12-01","england",0.13302752293578
"627",627,"2021-12-02","england",0.129310344827586
"628",628,"2021-12-03","england",0.147515527950311
"629",629,"2021-12-04","england",0.110332749562172
"630",630,"2021-12-05","england",0.162790697674419
"631",631,"2021-12-06","england",0.13089802130898
"632",632,"2021-12-07","england",0.102489019033675
"633",633,"2021-12-08","england",0.0968188105117566
"634",634,"2021-12-09","england",0.121418826739427
"635",635,"2021-12-10","england",0.100609756097561
"636",636,"2021-12-11","england",0.131537242472266
"637",637,"2021-12-12","england",0.13464447806354
"638",638,"2021-12-13","england",0.109704641350211
"639",639,"2021-12-14","england",0.107284768211921
"640",640,"2021-12-15","england",0.097323600973236
"641",641,"2021-12-16","england",0.096514745308311
"642",642,"2021-12-17","england",0.0978934324659232
"643",643,"2021-12-18","england",0.105329949238579
"644",644,"2021-12-19","england",0.105747126436782
"645",645,"2021-12-20","england",0.0988023952095808
"646",646,"2021-12-21","england",0.0798165137614679
"647",647,"2021-12-22","england",0.0677392040643522
"648",648,"2021-12-23","england",0.0802805923616524
"649",649,"2021-12-24","england",0.101077050538525
"650",650,"2021-12-25","england",0.113578138343296
"651",651,"2021-12-26","england",0.0985714285714286
"652",652,"2021-12-27","england",0.0940217391304348
"653",653,"2021-12-28","england",0.0862993661628474
"654",654,"2021-12-29","england",0.0834760273972603
"655",655,"2021-12-30","england",0.0805580558055806
"656",656,"2021-12-31","england",0.0706045223811721
"657",657,"2022-01-01","england",0.103283898305085
"658",658,"2022-01-02","england",0.0902403138793526
"659",659,"2022-01-03","england",0.0955993930197269
"660",660,"2022-01-04","england",0.088635366388767
"661",661,"2022-01-05","england",0.0794078061911171
"662",662,"2022-01-06","england",0.0767110702802021
"663",663,"2022-01-07","england",0.0731822474032106
"664",664,"2022-01-08","england",0.081038961038961
"665",665,"2022-01-09","england",0.0826446280991736
"666",666,"2022-01-10","england",0.0570530098831986
"667",667,"2022-01-11","england",0.0568619067977768
"668",668,"2022-01-12","england",0.0646319569120287
"669",669,"2022-01-13","england",0.0571010248901903
"670",670,"2022-01-14","england",0.0767991407089152
"671",671,"2022-01-15","england",0.0820288040075141
"672",672,"2022-01-16","england",0.0895915678524374
"673",673,"2022-01-17","england",0.0566737288135593
"674",674,"2022-01-18","england",0.0692137320044297
"675",675,"2022-01-19","england",0.0681024447031432
"676",676,"2022-01-20","england",0.0616766467065868
"677",677,"2022-01-21","england",0.0684485006518905
"678",678,"2022-01-22","england",0.0782122905027933
"679",679,"2022-01-23","england",0.0832690824980725
"680",680,"2022-01-24","england",0.077720207253886
"681",681,"2022-01-25","england",0.0878169449598021
"682",682,"2022-01-26","england",0.089974293059126
"683",683,"2022-01-27","england",0.077896138482024
"684",684,"2022-01-28","england",0.0815480304077402
"685",685,"2022-01-29","england",0.0903225806451613
"686",686,"2022-01-30","england",0.0851063829787234
"687",687,"2022-01-31","england",0.0564066852367688
"688",688,"2022-02-01","england",0.07475317348378
"689",689,"2022-02-02","england",0.0568436798803291
"690",690,"2022-02-03","england",0.0563689604685212
"691",691,"2022-02-04","england",0.0655475619504396
"692",692,"2022-02-05","england",0.0866425992779783
"693",693,"2022-02-06","england",0.0961347869177403
"694",694,"2022-02-07","england",0.0677530017152659
"695",695,"2022-02-08","england",0.0681089743589744
"696",696,"2022-02-09","england",0.0703986429177269
"697",697,"2022-02-10","england",0.0692167577413479
"698",698,"2022-02-11","england",0.0792626728110599
"699",699,"2022-02-12","england",0.0810502283105023
"700",700,"2022-02-13","england",0.115606936416185
"701",701,"2022-02-14","england",0.0795880149812734
"702",702,"2022-02-15","england",0.0695488721804511
"703",703,"2022-02-16","england",0.0682926829268293
"704",704,"2022-02-17","england",0.0722394220846233
"705",705,"2022-02-18","england",0.070627802690583
"706",706,"2022-02-19","england",0.0991831971995333
"707",707,"2022-02-20","england",0.0679738562091503
"708",708,"2022-02-21","england",0.0764904386951631
"709",709,"2022-02-22","england",0.0673575129533679
"710",710,"2022-02-23","england",0.0851305334846765
"711",711,"2020-03-16","east_of_england",0.583333333333333
"712",712,"2020-03-16","london",0.341614906832298
"713",713,"2020-03-16","midlands",0.614035087719298
"714",714,"2020-03-16","north_east_and_yorkshire",0.5
"715",715,"2020-03-16","north_west",0.3
"716",716,"2020-03-16","south_east",0.578947368421053
"717",717,"2020-03-16","south_west",0.294117647058824
"718",718,"2020-03-17","east_of_england",0.425531914893617
"719",719,"2020-03-17","london",0.406639004149378
"720",720,"2020-03-17","midlands",0.521739130434783
"721",721,"2020-03-17","north_east_and_yorkshire",0.625
"722",722,"2020-03-17","north_west",0.411764705882353
"723",723,"2020-03-17","south_east",0.4
"724",724,"2020-03-17","south_west",0.434782608695652
"725",725,"2020-03-18","east_of_england",0.575757575757576
"726",726,"2020-03-18","london",0.44
"727",727,"2020-03-18","midlands",0.545454545454545
"728",728,"2020-03-18","north_east_and_yorkshire",0.478260869565217
"729",729,"2020-03-18","north_west",0.5
"730",730,"2020-03-18","south_east",0.380281690140845
"731",731,"2020-03-18","south_west",0.413793103448276
"732",732,"2020-03-19","east_of_england",0.4375
"733",733,"2020-03-19","london",0.356
"734",734,"2020-03-19","midlands",0.431192660550459
"735",735,"2020-03-19","north_east_and_yorkshire",0.458333333333333
"736",736,"2020-03-19","north_west",0.333333333333333
"737",737,"2020-03-19","south_east",0.514285714285714
"738",738,"2020-03-19","south_west",0.173913043478261
"739",739,"2020-03-20","east_of_england",0.56140350877193
"740",740,"2020-03-20","london",0.436213991769547
"741",741,"2020-03-20","midlands",0.495726495726496
"742",742,"2020-03-20","north_east_and_yorkshire",0.558823529411765
"743",743,"2020-03-20","north_west",0.403846153846154
"744",744,"2020-03-20","south_east",0.387096774193548
"745",745,"2020-03-20","south_west",0.413793103448276
"746",746,"2020-03-21","east_of_england",0.491525423728814
"747",747,"2020-03-21","london",0.387900355871886
"748",748,"2020-03-21","midlands",0.457943925233645
"749",749,"2020-03-21","north_east_and_yorkshire",0.466666666666667
"750",750,"2020-03-21","north_west",0.382716049382716
"751",751,"2020-03-21","south_east",0.477272727272727
"752",752,"2020-03-21","south_west",0.371428571428571
"753",753,"2020-03-22","east_of_england",0.525773195876289
"754",754,"2020-03-22","london",0.40952380952381
"755",755,"2020-03-22","midlands",0.471698113207547
"756",756,"2020-03-22","north_east_and_yorkshire",0.641509433962264
"757",757,"2020-03-22","north_west",0.489795918367347
"758",758,"2020-03-22","south_east",0.450819672131148
"759",759,"2020-03-22","south_west",0.545454545454545
"760",760,"2020-03-23","east_of_england",0.391304347826087
"761",761,"2020-03-23","london",0.335802469135802
"762",762,"2020-03-23","midlands",0.627358490566038
"763",763,"2020-03-23","north_east_and_yorkshire",0.666666666666667
"764",764,"2020-03-23","north_west",0.5
"765",765,"2020-03-23","south_east",0.553571428571429
"766",766,"2020-03-23","south_west",0.508771929824561
"767",767,"2020-03-24","east_of_england",0.469026548672566
"768",768,"2020-03-24","london",0.386313465783664
"769",769,"2020-03-24","midlands",0.533333333333333
"770",770,"2020-03-24","north_east_and_yorkshire",0.56701030927835
"771",771,"2020-03-24","north_west",0.447761194029851
"772",772,"2020-03-24","south_east",0.533333333333333
"773",773,"2020-03-24","south_west",0.35
"774",774,"2020-03-25","east_of_england",0.557142857142857
"775",775,"2020-03-25","london",0.360248447204969
"776",776,"2020-03-25","midlands",0.514285714285714
"777",777,"2020-03-25","north_east_and_yorkshire",0.635514018691589
"778",778,"2020-03-25","north_west",0.453488372093023
"779",779,"2020-03-25","south_east",0.39375
"780",780,"2020-03-25","south_west",0.428571428571429
"781",781,"2020-03-26","east_of_england",0.440789473684211
"782",782,"2020-03-26","london",0.422505307855626
"783",783,"2020-03-26","midlands",0.525291828793774
"784",784,"2020-03-26","north_east_and_yorkshire",0.44578313253012
"785",785,"2020-03-26","north_west",0.447916666666667
"786",786,"2020-03-26","south_east",0.451612903225806
"787",787,"2020-03-26","south_west",0.368421052631579
"788",788,"2020-03-27","east_of_england",0.503267973856209
"789",789,"2020-03-27","london",0.34878587196468
"790",790,"2020-03-27","midlands",0.569620253164557
"791",791,"2020-03-27","north_east_and_yorkshire",0.484375
"792",792,"2020-03-27","north_west",0.398148148148148
"793",793,"2020-03-27","south_east",0.388625592417062
"794",794,"2020-03-27","south_west",0.328358208955224
"795",795,"2020-03-28","east_of_england",0.5
"796",796,"2020-03-28","london",0.419664268585132
"797",797,"2020-03-28","midlands",0.53169014084507
"798",798,"2020-03-28","north_east_and_yorkshire",0.560810810810811
"799",799,"2020-03-28","north_west",0.5
"800",800,"2020-03-28","south_east",0.448087431693989
"801",801,"2020-03-28","south_west",0.465753424657534
"802",802,"2020-03-29","east_of_england",0.54
"803",803,"2020-03-29","london",0.469135802469136
"804",804,"2020-03-29","midlands",0.573913043478261
"805",805,"2020-03-29","north_east_and_yorkshire",0.613065326633166
"806",806,"2020-03-29","north_west",0.465454545454545
"807",807,"2020-03-29","south_east",0.44578313253012
"808",808,"2020-03-29","south_west",0.411111111111111
"809",809,"2020-03-30","east_of_england",0.484848484848485
"810",810,"2020-03-30","london",0.379310344827586
"811",811,"2020-03-30","midlands",0.420918367346939
"812",812,"2020-03-30","north_east_and_yorkshire",0.567307692307692
"813",813,"2020-03-30","north_west",0.351097178683386
"814",814,"2020-03-30","south_east",0.382239382239382
"815",815,"2020-03-30","south_west",0.428571428571429
"816",816,"2020-03-31","east_of_england",0.5
"817",817,"2020-03-31","london",0.36101083032491
"818",818,"2020-03-31","midlands",0.424164524421594
"819",819,"2020-03-31","north_east_and_yorkshire",0.44488188976378
"820",820,"2020-03-31","north_west",0.373134328358209
"821",821,"2020-03-31","south_east",0.462745098039216
"822",822,"2020-03-31","south_west",0.361904761904762
"823",823,"2020-04-01","east_of_england",0.438818565400844
"824",824,"2020-04-01","london",0.325
"825",825,"2020-04-01","midlands",0.387387387387387
"826",826,"2020-04-01","north_east_and_yorkshire",0.442028985507246
"827",827,"2020-04-01","north_west",0.355978260869565
"828",828,"2020-04-01","south_east",0.458677685950413
"829",829,"2020-04-01","south_west",0.285714285714286
"830",830,"2020-04-02","east_of_england",0.431192660550459
"831",831,"2020-04-02","london",0.373927958833619
"832",832,"2020-04-02","midlands",0.452685421994885
"833",833,"2020-04-02","north_east_and_yorkshire",0.453441295546559
"834",834,"2020-04-02","north_west",0.382513661202186
"835",835,"2020-04-02","south_east",0.444954128440367
"836",836,"2020-04-02","south_west",0.296296296296296
"837",837,"2020-04-03","east_of_england",0.407035175879397
"838",838,"2020-04-03","london",0.423828125
"839",839,"2020-04-03","midlands",0.389784946236559
"840",840,"2020-04-03","north_east_and_yorkshire",0.511811023622047
"841",841,"2020-04-03","north_west",0.362606232294618
"842",842,"2020-04-03","south_east",0.413953488372093
"843",843,"2020-04-03","south_west",0.320754716981132
"844",844,"2020-04-04","east_of_england",0.414364640883978
"845",845,"2020-04-04","london",0.390396659707724
"846",846,"2020-04-04","midlands",0.390934844192635
"847",847,"2020-04-04","north_east_and_yorkshire",0.436734693877551
"848",848,"2020-04-04","north_west",0.427710843373494
"849",849,"2020-04-04","south_east",0.420792079207921
"850",850,"2020-04-04","south_west",0.388888888888889
"851",851,"2020-04-05","east_of_england",0.443438914027149
"852",852,"2020-04-05","london",0.41019955654102
"853",853,"2020-04-05","midlands",0.506369426751592
"854",854,"2020-04-05","north_east_and_yorkshire",0.403785488958991
"855",855,"2020-04-05","north_west",0.467532467532468
"856",856,"2020-04-05","south_east",0.422764227642276
"857",857,"2020-04-05","south_west",0.379310344827586
"858",858,"2020-04-06","east_of_england",0.530386740331492
"859",859,"2020-04-06","london",0.390495867768595
"860",860,"2020-04-06","midlands",0.452307692307692
"861",861,"2020-04-06","north_east_and_yorkshire",0.375
"862",862,"2020-04-06","north_west",0.388888888888889
"863",863,"2020-04-06","south_east",0.448275862068966
"864",864,"2020-04-06","south_west",0.366336633663366
"865",865,"2020-04-07","east_of_england",0.497674418604651
"866",866,"2020-04-07","london",0.406639004149378
"867",867,"2020-04-07","midlands",0.478260869565217
"868",868,"2020-04-07","north_east_and_yorkshire",0.339350180505415
"869",869,"2020-04-07","north_west",0.382113821138211
"870",870,"2020-04-07","south_east",0.386454183266932
"871",871,"2020-04-07","south_west",0.355371900826446
"872",872,"2020-04-08","east_of_england",0.549738219895288
"873",873,"2020-04-08","london",0.318501170960187
"874",874,"2020-04-08","midlands",0.426966292134831
"875",875,"2020-04-08","north_east_and_yorkshire",0.564444444444444
"876",876,"2020-04-08","north_west",0.420560747663551
"877",877,"2020-04-08","south_east",0.411111111111111
"878",878,"2020-04-08","south_west",0.298076923076923
"879",879,"2020-04-09","east_of_england",0.490066225165563
